,id,context,question,answers
3277,LV95R6045,"Sfânta Elenanumită și cafeaua luiNapoleon, deoarece a fost cafeaua preferată a acestuia în perioada exilulul din această insulă. Această cafea crește într-un solvulcanic, cu utilizarea exclusivă a îngrășămintelor naturale cum ar figuano(excrementul deliliac). Cafeaua are un gust deosebit, consistent și plăcut, cu tente florale de citrice și caramel.",Care este gustul cafelei Sfanta Elena?,"{'text': ['gust deosebit, consistent și plăcut, cu tente florale de citrice și caramel.'], 'answer_start': [275]}"
3278,ZK39F2937,"Kopi Luwaksau „cafeaua milionarilor“ este o cafea recoltată din insulele Java,Sumatra,Bali,Sulawesi,Filipine,Timorul de Estși din unele zone din India. Boabele acestei cafele nu sunt culese direct de pe plantă, ci numai după ce au fost ingerate și apoi eliminate parțial digerate de un animal numitcivetă de palmier(Paradoxurus hermaphrodites). Acest animal are în tubul digestiv o enzimă cu proprietatea de a reduce gustul amărui al cafelei.",Cum se obtine cafeaua Kopi Luwak?,"{'text': ['Boabele acestei cafele nu sunt culese direct de pe plantă, ci numai după ce au fost ingerate și apoi eliminate parțial digerate de un animal numitcivetă de palmier'], 'answer_start': [152]}"
3279,KT97Q2151,"Kopi Luwaksau „cafeaua milionarilor“ este o cafea recoltată din insulele Java,Sumatra,Bali,Sulawesi,Filipine,Timorul de Estși din unele zone din India. Boabele acestei cafele nu sunt culese direct de pe plantă, ci numai după ce au fost ingerate și apoi eliminate parțial digerate de un animal numitcivetă de palmier(Paradoxurus hermaphrodites). Acest animal are în tubul digestiv o enzimă cu proprietatea de a reduce gustul amărui al cafelei.",Ce alta denumire poarta cafeaua Kopi Luwak?,"{'text': ['„cafeaua milionarilor“'], 'answer_start': [14]}"
3280,BE32K4442,"Black Ivoryeste obținută din boabele de cafea înghițite, digerate și eliminate pe cale naturală de cătreelefanți. Procedura de obținere a cafelei este asemănătoare cu cea pentru fabricarea cafelei Kopi Luwak. Prin acest proces cafeaua capătă un gust special, devine mai rafinată, puțin mai amară, cu ușoară aromă deciocolată,fructe,nuci,măceșe. Această aromă se datorează faptului că boabele de cafea sunt digerate odată cu banane,trestie de zahărși alte elemente din hrana elefanților.",Cum se obtine cafeaua Black Ivory?,"{'text': ['obținută din boabele de cafea înghițite, digerate și eliminate pe cale naturală de cătreelefanți.'], 'answer_start': [16]}"
3281,NM69G2193,"Black Ivoryeste obținută din boabele de cafea înghițite, digerate și eliminate pe cale naturală de cătreelefanți. Procedura de obținere a cafelei este asemănătoare cu cea pentru fabricarea cafelei Kopi Luwak. Prin acest proces cafeaua capătă un gust special, devine mai rafinată, puțin mai amară, cu ușoară aromă deciocolată,fructe,nuci,măceșe. Această aromă se datorează faptului că boabele de cafea sunt digerate odată cu banane,trestie de zahărși alte elemente din hrana elefanților.",Ce gust are cafeaua Black ivory?,"{'text': ['puțin mai amară, cu ușoară aromă deciocolată,fructe,nuci,măceșe.'], 'answer_start': [280]}"
3282,LR75I9045,"Prin metoda uscată se produce cafeaua naturală. Această metodă constă în expunerea la soare a fructelor de cafea pe suprafețe plane din beton, unde sunt lăsate timp de două sau trei săptămâni și mișcate manual în mod constant. Pentru a proteja fructele de intemperii în timpul nopții de temperaturi scăzute saurouă, acestea sunt strânse în grămezi și acoperite cu prelate.",Prin ce metoda de procesare se obtine cafeaua naturala?,"{'text': ['Prin metoda uscată'], 'answer_start': [0]}"
3283,ZJ78D8379,"Prin metoda uscată se produce cafeaua naturală. Această metodă constă în expunerea la soare a fructelor de cafea pe suprafețe plane din beton, unde sunt lăsate timp de două sau trei săptămâni și mișcate manual în mod constant. Pentru a proteja fructele de intemperii în timpul nopții de temperaturi scăzute saurouă, acestea sunt strânse în grămezi și acoperite cu prelate.",In ce consta metoda uscata de procesare a boabelor de cafea?,"{'text': ['constă în expunerea la soare a fructelor de cafea pe suprafețe plane din beton, unde sunt lăsate timp de două sau trei săptămâni și mișcate manual în mod constant.'], 'answer_start': [63]}"
3284,KS65T3389,"Prajirea denumită șitorefiere(franceză: torrefaction) este un proces termic ce transformă boabele de cafea verde în boabe de culoare maro închis, aromate. Prăjirea determină modificări fizice ale boabelor de cafea: greutatea este redusă cu 16%, se dublează în volum, sunt eliberate uleiurile eterice din boabele de cafea, substanțe care atribuie în final cafelei culoarea, aroma, parfumul, gustul și savoarea specifice.",Ce denumire poarta operatiunea de prajire a boabelor de cafea?,"{'text': ['torefiere(franceză: torrefaction)'], 'answer_start': [20]}"
3285,BO33B4275,"Prajirea denumită șitorefiere(franceză: torrefaction) este un proces termic ce transformă boabele de cafea verde în boabe de culoare maro închis, aromate. Prăjirea determină modificări fizice ale boabelor de cafea: greutatea este redusă cu 16%, se dublează în volum, sunt eliberate uleiurile eterice din boabele de cafea, substanțe care atribuie în final cafelei culoarea, aroma, parfumul, gustul și savoarea specifice.",Ce prorpeiati capata cafeaua in urma operatiunii de prajire?,"{'text': ['greutatea este redusă cu 16%, se dublează în volum, sunt eliberate uleiurile eterice din boabele de cafea, substanțe care atribuie în final cafelei culoarea, aroma, parfumul, gustul și savoarea specifice.'], 'answer_start': [215]}"
3286,GF48M3726,"Prăjirea boabelor de cafea pe cale industrială se realizează în instalații speciale de prăjit boabele, unde durata și gradul de prăjire sunt reglate automat. Temperatura optimă de prăjire este atinsă la 200-250°C, când boabele prezintă culoarea de brun închis, asemănătoare lemnului demahon. Când se atinge punctul de prăjire dorit, boabele de cafea sunt trecute pe site speciale, unde sunt rapid răcite până la o temperatură de 40-60°C.",La ce temperatura are loc prajirea boabelor de cafea?,"{'text': ['200-250°C'], 'answer_start': [203]}"
3287,QB16W9577,"Prăjirea boabelor de cafea pe cale industrială se realizează în instalații speciale de prăjit boabele, unde durata și gradul de prăjire sunt reglate automat. Temperatura optimă de prăjire este atinsă la 200-250°C, când boabele prezintă culoarea de brun închis, asemănătoare lemnului demahon. Când se atinge punctul de prăjire dorit, boabele de cafea sunt trecute pe site speciale, unde sunt rapid răcite până la o temperatură de 40-60°C.",Cand se considera ca boabele de cafea sunt prajite?,"{'text': ['când boabele prezintă culoarea de brun închis, asemănătoare lemnului demahon.'], 'answer_start': [214]}"
3288,HC22N5911,"Caffè Americano- espresso cu o cantitate mare de apă caldă adăugată, pregătit în proporție de 1/3 cafea și 2/3 apă fiartă. Prin Americano este definită de multe ori cafeaua preparată în filtrele de cafea.Café au lait - (cafea cu lapte), specific franțuzească, este un espresso cu lapte fierbinte.",Cum se obtine cafeaua americana?,"{'text': ['1/3 cafea și 2/3 apă fiartă.'], 'answer_start': [94]}"
3289,YR20H5820,"Caffè Americano- espresso cu o cantitate mare de apă caldă adăugată, pregătit în proporție de 1/3 cafea și 2/3 apă fiartă. Prin Americano este definită de multe ori cafeaua preparată în filtrele de cafea.Café au lait - (cafea cu lapte), specific franțuzească, este un espresso cu lapte fierbinte.",Cum se descrie cafeaua Café au lait?,"{'text': ['este un espresso cu lapte fierbinte.'], 'answer_start': [260]}"
3290,NE36L7674,"Cappuccino- cremoasă, cu gust de cafea, este pregătită din cafea espresso și o cantitate de lapte spumat (proporția este de 1:5). Există, de asemenea, versiuni cu gheață sau frișcă. Mocca - realizată din cafea espresso și ciocolată.",Cum se obtine un Cappuccino?,"{'text': ['din cafea espresso și o cantitate de lapte spumat'], 'answer_start': [55]}"
3291,PL77R1363,"Cappuccino- cremoasă, cu gust de cafea, este pregătită din cafea espresso și o cantitate de lapte spumat (proporția este de 1:5). Există, de asemenea, versiuni cu gheață sau frișcă. Mocca - realizată din cafea espresso și ciocolată.",Din ce este realizata bautura denumita Mocca?,"{'text': ['din cafea espresso și ciocolată.'], 'answer_start': [200]}"
3292,MB47S5928,"În afară de plonjoarele de metal există și plonjoare dinsticlă de cuarț, care rezistă mai mult fără să fie cufundate în lichid și fără să se strice din această cauză. Tubul învelitor din sticlă de cuarț este un izolator electric rezistent la acizi, cu excepțiaacidului fluorhidricacidului fosforicpeste 300°C. De aceea pot fi folosite și la încălzirea altor lichide în afară de apă.",Cate tipuri de fierbatoare exista?,"{'text': ['În afară de plonjoarele de metal există și plonjoare dinsticlă de cuarț'], 'answer_start': [0]}"
3293,JL87R4292,"În afară de plonjoarele de metal există și plonjoare dinsticlă de cuarț, care rezistă mai mult fără să fie cufundate în lichid și fără să se strice din această cauză. Tubul învelitor din sticlă de cuarț este un izolator electric rezistent la acizi, cu excepțiaacidului fluorhidricacidului fosforicpeste 300°C. De aceea pot fi folosite și la încălzirea altor lichide în afară de apă.",Prin ce se deosebesc plonjoarele de cuart fata de cele din metal?,"{'text': ['rezistă mai mult fără să fie cufundate în lichid și fără să se strice din această cauză.'], 'answer_start': [78]}"
3294,CF81V3982,"Există actualmente și fierbătoare electrice tip cană, care funcționează după același principiu, dar au sistem de protecție la supraîncalzire și sistem automat de oprire a funcționarii la finalizarea ciclului de fierbere.",Sub ce forma se gasesc in prezent fierbatoarele?,"{'text': ['tip cană'], 'answer_start': [44]}"
3295,CS11D4872,"Există actualmente și fierbătoare electrice tip cană, care funcționează după același principiu, dar au sistem de protecție la supraîncalzire și sistem automat de oprire a funcționarii la finalizarea ciclului de fierbere.",Prin ce se deosesbeste un fierbator tip cana de un plonjor?,"{'text': ['au sistem de protecție la supraîncalzire și sistem automat de oprire a funcționarii la finalizarea ciclului de fierbere.'], 'answer_start': [100]}"
3296,WP83M9385,"Semiconductoruleste unmateriala căruirezistivitateeste cuprinsă între cea aconductoarelorșiizolatoarelor. Uncâmp electricpoate schimba rezistivitatea semiconductorilor.Dispozitivelefabricate din materiale semiconductoare sunt baza electronicii moderne, fiind părți componente înradiouri, computere, telefoane și multe altele. Dispozitivele semiconductoare sunt:tranzistorul,celulele solare, mai multe tipuri dediode, inclusivdioda luminiscentășicircuit integrat.",Care sunt dispozitivele semiconductoare?,"{'text': ['tranzistorul,celulele solare, mai multe tipuri dediode, inclusivdioda luminiscentășicircuit integrat.'], 'answer_start': [361]}"
3297,YD24J6030,"Semiconductoruleste unmateriala căruirezistivitateeste cuprinsă între cea aconductoarelorșiizolatoarelor. Uncâmp electricpoate schimba rezistivitatea semiconductorilor.Dispozitivelefabricate din materiale semiconductoare sunt baza electronicii moderne, fiind părți componente înradiouri, computere, telefoane și multe altele. Dispozitivele semiconductoare sunt:tranzistorul,celulele solare, mai multe tipuri dediode, inclusivdioda luminiscentășicircuit integrat.",Ce actiune are un camp electric asupra unui material semiconductor?,"{'text': ['Uncâmp electricpoate schimba rezistivitatea semiconductorilor.'], 'answer_start': [106]}"
3298,ZV91U1588,"Conductivitatea electrică a unui material semiconductor crește odată cu creșterea temperaturii, comportamentul opus față de metale. Dispozitivele semiconductoare pot avea multe proprietăți folositoare, precum trecerea curentului mai ușor într-o direcție decât în cealaltă, având rezistente variabile, sensibilitate la lumină sau căldură.",Cum se modicifica conductivitatea electrica a unui material semiconductor sub actiunea temperaturii?,"{'text': ['Conductivitatea electrică a unui material semiconductor crește odată cu creșterea temperaturii'], 'answer_start': [0]}"
