id,context,question,answers
DX55S1681,Comparatoarelese folosesc pentru a măsura gradul de rugozitate a suprafeței sablate. Sunt disponibile în variante pentru măsurarea rugozității suprafețelor sablate cu alice rotunde și pentru măsurarea rugozității suprafețelor sablate cu alice colțuroase. Metoda de testare constă în compararea vizuală și tactilă a suprafeței cu fiecare segmentai comparatorului. ,Ce componenta se utilizeaza pentru stabilirea gradului de rugozitate al suprafetei sablate?,"{""text"": [""Comparatoarelese folosesc pentru a m\u0103sura gradul de rugozitate a suprafe\u021bei sablate.""], ""answer_start"": [0]}"
KN31H7421,Comparatoarelese folosesc pentru a măsura gradul de rugozitate a suprafeței sablate. Sunt disponibile în variante pentru măsurarea rugozității suprafețelor sablate cu alice rotunde și pentru măsurarea rugozității suprafețelor sablate cu alice colțuroase. Metoda de testare constă în compararea vizuală și tactilă a suprafeței cu fiecare segmentai comparatorului. ,In ce consta metoda de testare a gradului de rugozitate a suprafetei sablate?,"{""text"": [""Metoda de testare const\u0103 \u00een compararea vizual\u0103 \u0219i tactil\u0103 a suprafe\u021bei cu fiecare segmentai comparatorului.""], ""answer_start"": [255]}"
FB76R6425,"Blenderuleste un aparat electric de bucătărie, care servește la tocare și batere, pentru preparare depiureurișiemulsiidin alimente și alte substanțe. Există blendere staționare care constau din blender cu containerși blendere de mână submersibile, care pot fi folosite cu orice container, vas.",Ce tipuri de bleder exista?,"{""text"": [""blendere sta\u021bionare care constau din blender cu container\u0219i blendere de m\u00e2n\u0103 submersibile, care pot fi folosite cu orice container, vas.""], ""answer_start"": [157]}"
ZS33P4213,"Blenderuleste un aparat electric de bucătărie, care servește la tocare și batere, pentru preparare depiureurișiemulsiidin alimente și alte substanțe. Există blendere staționare care constau din blender cu containerși blendere de mână submersibile, care pot fi folosite cu orice container, vas.",Care este utilizatea unui blender?,"{""text"": [""pentru preparare depiureuri\u0219iemulsiidin alimente \u0219i alte substan\u021be.""], ""answer_start"": [82]}"
ZY29R5687,"Există mai multe tipuri:- mixer planetar (malaxor); - mixer de mână;- mixer vertical.Aceste mixere sunt prevăzute cu 3-7 viteze, puls, etc., și sunt antrenate de un motor electric. Sunt dotate cu 1-3 teluri pentru batere și 1-2 spirale pentru frământat aluatul. La mixerele prevăzute cu două teluri/spirale, ele se rotesc în sens opus, unul față de celălalt.



",Cu cate trepte de viteza sunt prevzute mixerele?,"{""text"": [""3-7 viteze""], ""answer_start"": [117]}"
DP72U3817,"Lustraeste un corp ornamental de iluminat, cu mai multebrațe, de obicei suspendată detavanuluneiîncăperi. Adesea constă din numeroase prisme sau pandantive decristalcare refractăluminaîn încăpere.",Din ce este alcatuita o lustra?,"{""text"": [""Adesea const\u0103 din numeroase prisme sau pandantive decristalcare refract\u0103lumina\u00een \u00eenc\u0103pere.""], ""answer_start"": [106]}"
TG37F4435,"Lustraeste un corp ornamental de iluminat, cu mai multebrațe, de obicei suspendată detavanuluneiîncăperi. Adesea constă din numeroase prisme sau pandantive decristalcare refractăluminaîn încăpere.",Undeeste amplasata o lustra?,"{""text"": [""de obicei suspendat\u0103 detavanulunei\u00eenc\u0103peri.""], ""answer_start"": [62]}"
KR17Q4865,"Cuțituleste un instrument folosit pentru tăiat. Este format dintr-un mâner și o lamă, cel mai adesea metalică, care poate varia în ascuțime și care uneori poate prezenta zimți. Cuțitele se folosesc ca unelte în bucătărie, ateliere, chirurgie, abatoare sau ca arme încă din cele mai vechi timpuri.În bucătărie se folosesc o mare gamă de cuțite cum ar fi: pentru pâine (cu zimți), pentru legume, de măcelar, de vânător, pentru pește, de unică folosință confecționate din plastic.",Ce material se utilizeaza pentruconfectionarea lamei unui cutit?,"{""text"": [""cel mai adesea metalic\u0103""], ""answer_start"": [86]}"
CX45R9072,"Cuțituleste un instrument folosit pentru tăiat. Este format dintr-un mâner și o lamă, cel mai adesea metalică, care poate varia în ascuțime și care uneori poate prezenta zimți. Cuțitele se folosesc ca unelte în bucătărie, ateliere, chirurgie, abatoare sau ca arme încă din cele mai vechi timpuri.În bucătărie se folosesc o mare gamă de cuțite cum ar fi: pentru pâine (cu zimți), pentru legume, de măcelar, de vânător, pentru pește, de unică folosință confecționate din plastic.",Ce tipuri de cutite pot fi utilizate in bucatarie?,"{""text"": [""pentru p\u00e2ine (cu zim\u021bi), pentru legume, de m\u0103celar, de v\u00e2n\u0103tor, pentru pe\u0219te, de unic\u0103 folosin\u021b\u0103 confec\u021bionate din plastic.""], ""answer_start"": [354]}"
NM46Q9798,"În sens comun, prinsurse de energiese înțelegmaterialeleșitehnologiilefolosite pentru obținerea diferitelor forme deenergienecesare dezvoltăriisocietății. Aceste surse trebuie să se găsească în cantități corespunzătoare și să fie exploatabile convenabil din punct de vedere tehnic, economic și al unei perspective durabile.",Cum se defineste o sursa de energie?,"{""text"": [""prinsurse de energiese \u00een\u021belegmaterialele\u0219itehnologiilefolosite pentru ob\u021binerea diferitelor forme deenergienecesare dezvolt\u0103riisociet\u0103\u021bii.""], ""answer_start"": [15]}"
WL11L7081,"În sens comun, prinsurse de energiese înțelegmaterialeleșitehnologiilefolosite pentru obținerea diferitelor forme deenergienecesare dezvoltăriisocietății. Aceste surse trebuie să se găsească în cantități corespunzătoare și să fie exploatabile convenabil din punct de vedere tehnic, economic și al unei perspective durabile.",Ce factori se iau in calcul atunci cand se exploateaza o sursa de energie?,"{""text"": [""s\u0103 fie exploatabile convenabil din punct de vedere tehnic, economic \u0219i al unei perspective durabile.""], ""answer_start"": [223]}"
HY97A5867,"Cărbunele e un tip derocă sedimentarăformată din resturi de plante.Copacii în descompunere din zonele mlăștinoase au format turbării. Turba s-a scufundat tot mai mult și s-a transformat în lignit, apoi în cărbune bituminos și, în final, în antracit - cărbunele de cea mai bună calitate. Cărbunele produce 27% din energia luminii. E folosit în centrale electrice și în industrie.",Cum este obtinut carbunele?,"{""text"": [""Copacii \u00een descompunere din zonele ml\u0103\u0219tinoase au format turb\u0103rii. Turba s-a scufundat tot mai mult \u0219i s-a transformat \u00een lignit, apoi \u00een c\u0103rbune bituminos \u0219i, \u00een final, \u00een antracit - c\u0103rbunele de cea mai bun\u0103 calitate.""], ""answer_start"": [67]}"
CH91C5221,"Petrolul și gazele naturale au luat naștere odată cu acumularea de sedimente în oceanele pline de viață marină. Îngropate din ce în ce mai adânc, timp de milioane de ani,fiintele marine microscopices-au descompus și au format zăcăminte de țiței și gaze.Nu există sursă de petrol sau gaze mai tânără de 1-2 milioane ani.
",Cum au luat nastere zacamintele de tatei si gaze?,"{""text"": [""\u00cengropate din ce \u00een ce mai ad\u00e2nc, timp de milioane de ani,fiintele marine microscopices-au descompus \u0219i au format z\u0103c\u0103minte de \u021bi\u021bei \u0219i gaze.""], ""answer_start"": [112]}"
QY57Z4142,"Petrolul și gazele naturale au luat naștere odată cu acumularea de sedimente în oceanele pline de viață marină. Îngropate din ce în ce mai adânc, timp de milioane de ani,fiintele marine microscopices-au descompus și au format zăcăminte de țiței și gaze.Nu există sursă de petrol sau gaze mai tânără de 1-2 milioane ani.
",Unde se pot descoperi zacamintele de tatei si gaze?,"{""text"": [""\u00een oceanele pline de via\u021b\u0103 marin\u0103.""], ""answer_start"": [77]}"
QI19D2139,"Uraniul, un element rar în scoarța Pământului, e folosit pentru a produce căldură prinfisiune nucleară(spargerea atomilor din uraniu). Căldura produce aburi care învârt turbinele pentru a produce electricitate. Deșeurile sunt foarte radioactive și trebuie izolate timp de mii de ani. Producătorii importanți sunt SUA, Franța,Europa de VestșiJaponia.",Cum este utilizat uraniul ca sursa de energie?,"{""text"": [""e folosit pentru a produce c\u0103ldur\u0103 prinfisiune nuclear\u0103(spargerea atomilor din uraniu).""], ""answer_start"": [47]}"
YN62E8085,"Uraniul, un element rar în scoarța Pământului, e folosit pentru a produce căldură prinfisiune nucleară(spargerea atomilor din uraniu). Căldura produce aburi care învârt turbinele pentru a produce electricitate. Deșeurile sunt foarte radioactive și trebuie izolate timp de mii de ani. Producătorii importanți sunt SUA, Franța,Europa de VestșiJaponia.",Care este scopul final al operatiunii de fisiune nucleara?,"{""text"": [""C\u0103ldura produce aburi care \u00eenv\u00e2rt turbinele pentru a produce electricitate.""], ""answer_start"": [135]}"
ZX17I8511,"Forțaapei în căderepune în mișcare turbinele care producelectricitate. Apa este adunată într-unlac de acumulareși canalizează printr-unbaraj. Condițiile pentru energie hidroelectrică este un curent puternic și rapid de apă și o înălțime semnificativă de la care sa cadă apa.E o sursă inepuizabilă, dar barajele au o viață limitată. Principalii utilizatori sunt Norvegia și Brazilia, unde hidroenergia depășește 90% din consumul de energie electrică, SUA, Canada, China și Rusia.",In ce conditii se obtine energia hidroelectrica?,"{""text"": [""un curent puternic \u0219i rapid de ap\u0103 \u0219i o \u00een\u0103l\u021bime semnificativ\u0103 de la care sa cad\u0103 apa.""], ""answer_start"": [188]}"
KX21W2090,"Forțaapei în căderepune în mișcare turbinele care producelectricitate. Apa este adunată într-unlac de acumulareși canalizează printr-unbaraj. Condițiile pentru energie hidroelectrică este un curent puternic și rapid de apă și o înălțime semnificativă de la care sa cadă apa.E o sursă inepuizabilă, dar barajele au o viață limitată. Principalii utilizatori sunt Norvegia și Brazilia, unde hidroenergia depășește 90% din consumul de energie electrică, SUA, Canada, China și Rusia.",Ce rol are un baraj in producerea energiei hidroelectrice?,"{""text"": [""Apa este adunat\u0103 \u00eentr-unlac de acumulare\u0219i canalizeaz\u0103 printr-unbaraj.""], ""answer_start"": [71]}"
YZ26X2135,"Pentru ca putereamareelorsa generezeelectricitate, e necesară o diferență minimă de 8 m întrefluxșirefluxși de un golf îngust sauestuarcare sa maximizeze forța apei.Curentul puternic al mareelor pune în mișcare turbinele montate într-un baraj ridicat de-a curmezișul golfului sau estuarului.Puterea mareelor e inepuizabilă, dar dezechilibrează habitatul estuarului și prea puține coaste oferă condițiile ideale.

",In ce conditii puterea mareelor poate produce electricitate?,"{""text"": [""e necesar\u0103 o diferen\u021b\u0103 minim\u0103 de 8 m \u00eentreflux\u0219ireflux\u0219i de un golf \u00eengust sauestuarcare sa maximizeze for\u021ba apei.""], ""answer_start"": [51]}"
MK69S9939,"Pentru ca putereamareelorsa generezeelectricitate, e necesară o diferență minimă de 8 m întrefluxșirefluxși de un golf îngust sauestuarcare sa maximizeze forța apei.Curentul puternic al mareelor pune în mișcare turbinele montate într-un baraj ridicat de-a curmezișul golfului sau estuarului.Puterea mareelor e inepuizabilă, dar dezechilibrează habitatul estuarului și prea puține coaste oferă condițiile ideale.

",Ce actiune are puterea mareelor in producerea curentului electric?,"{""text"": [""pune \u00een mi\u0219care turbinele montate \u00eentr-un baraj ridicat de-a curmezi\u0219ul golfului sau estuarului""], ""answer_start"": [195]}"
MY63Z6629,"Elementele unei console de jocuri: Controller cu ajutorul acestora utilizatorul poate introduce date sau interacționa cu obiectele de pe ecran. Sursă de energie: o sursă de energie transformă curentul alternativ 100-240 V într-un curent de voltajul necesar consolei. Consolă/Unitatea:Unitatea este carcasa unde se conectează televizorul, controllere și jocul video. De obicei conține unProcesor,RAM, și uncoprocesorpentru audio-video.",Ce rol are controllerul unei console de jocuri?,"{""text"": [""utilizatorul poate introduce date sau interac\u021biona cu obiectele de pe ecran""], ""answer_start"": [67]}"
ZI43M6688,"Elementele unei console de jocuri: Controller cu ajutorul acestora utilizatorul poate introduce date sau interacționa cu obiectele de pe ecran. Sursă de energie: o sursă de energie transformă curentul alternativ 100-240 V într-un curent de voltajul necesar consolei. Consolă/Unitatea:Unitatea este carcasa unde se conectează televizorul, controllere și jocul video. De obicei conține unProcesor,RAM, și uncoprocesorpentru audio-video.",Ce elemente contine unitatea consolei?,"{""text"": [""unProcesor,RAM, \u0219i uncoprocesorpentru audio-video.""], ""answer_start"": [384]}"
EZ88Q8419,"După criza jocurilor video din 1983, compania japonezăNintendointră pe piață cuNintendo Entertainment System, care avea să fie cea mai bine vândută consolă în Statele Unite până la apariția luiPlayStation. Un rol important în vânzarea consolei a avut-o și joculSuper Mario Bros., personajulMariodevenind mascota companiei și unul dintre personajele industriei care apare în mai multe jocuri.",Care era cea mai bine utilzata consola inainte de aparitia Play Station?,"{""text"": [""Nintendo Entertainment System,""], ""answer_start"": [79]}"
SL70V5072,"După criza jocurilor video din 1983, compania japonezăNintendointră pe piață cuNintendo Entertainment System, care avea să fie cea mai bine vândută consolă în Statele Unite până la apariția luiPlayStation. Un rol important în vânzarea consolei a avut-o și joculSuper Mario Bros., personajulMariodevenind mascota companiei și unul dintre personajele industriei care apare în mai multe jocuri.",In ce an s-a inregistrat criza jocurilor video?,"{""text"": [""1983""], ""answer_start"": [31]}"
